Category	English	Chinese	Path
BUILDINGS.PREFABS	Lead Suit Dock	輻射防護衣存放櫃	STRINGS.BUILDINGS.PREFABS.LEADSUITLOCKER.NAME
BUILDINGS.PREFABS	Lead Suit Checkpoint	輻射防護衣檢查點	STRINGS.BUILDINGS.PREFABS.LEADSUITMARKER.NAME
BUILDINGS.PREFABS	Bottle Filler	瓶子充填器	STRINGS.BUILDINGS.PREFABS.LIQUIDBOTTLER.NAME
BUILDINGS.PREFABS	Liquid Cargo Tank	液體貨艙	STRINGS.BUILDINGS.PREFABS.LIQUIDCARGOBAY.NAME
BUILDINGS.PREFABS	Large Liquid Cargo Tank	大型液體貨艙	STRINGS.BUILDINGS.PREFABS.LIQUIDCARGOBAYCLUSTER.NAME
BUILDINGS.PREFABS	Thermo Aquatuner	冷水機	STRINGS.BUILDINGS.PREFABS.LIQUIDCONDITIONER.NAME
BUILDINGS.PREFABS	Liquid Pipe	液體管	STRINGS.BUILDINGS.PREFABS.LIQUIDCONDUIT.NAME
BUILDINGS.PREFABS	Liquid Bridge	液體橋接管	STRINGS.BUILDINGS.PREFABS.LIQUIDCONDUITBRIDGE.NAME
BUILDINGS.PREFABS	Liquid Pipe Germ Sensor	液體管病菌感測器	STRINGS.BUILDINGS.PREFABS.LIQUIDCONDUITDISEASESENSOR.NAME
BUILDINGS.PREFABS	Liquid Pipe Element Sensor	液體管元素感測器	STRINGS.BUILDINGS.PREFABS.LIQUIDCONDUITELEMENTSENSOR.NAME
BUILDINGS.PREFABS	Liquid Overflow Valve	液體溢流閥	STRINGS.BUILDINGS.PREFABS.LIQUIDCONDUITOVERFLOW.NAME
BUILDINGS.PREFABS	Priority Liquid Flow	優先液體流向	STRINGS.BUILDINGS.PREFABS.LIQUIDCONDUITPREFERENTIALFLOW.NAME
BUILDINGS.PREFABS	Radiant Liquid Pipe	導熱液體管	STRINGS.BUILDINGS.PREFABS.LIQUIDCONDUITRADIANT.NAME
BUILDINGS.PREFABS	Liquid Pipe Thermo Sensor	液體管溫度感測器	STRINGS.BUILDINGS.PREFABS.LIQUIDCONDUITTEMPERATURESENSOR.NAME
BUILDINGS.PREFABS	Hydrofan	水冷扇	STRINGS.BUILDINGS.PREFABS.LIQUIDCOOLEDFAN.NAME
BUILDINGS.PREFABS	Liquid Filter	液體篩選器	STRINGS.BUILDINGS.PREFABS.LIQUIDFILTER.NAME
BUILDINGS.PREFABS	Liquid Fuel Tank	液體燃料艙	STRINGS.BUILDINGS.PREFABS.LIQUIDFUELTANK.NAME
BUILDINGS.PREFABS	Large Liquid Fuel Tank	液體燃料艙	STRINGS.BUILDINGS.PREFABS.LIQUIDFUELTANKCLUSTER.NAME
BUILDINGS.PREFABS	Liquid Tepidizer	液體加溫器	STRINGS.BUILDINGS.PREFABS.LIQUIDHEATER.NAME
BUILDINGS.PREFABS	Liquid Meter Valve	液體計量閥	STRINGS.BUILDINGS.PREFABS.LIQUIDLIMITVALVE.NAME
BUILDINGS.PREFABS	Liquid Shutoff	液體開關閥	STRINGS.BUILDINGS.PREFABS.LIQUIDLOGICVALVE.NAME
BUILDINGS.PREFABS	Mini Liquid Pump	迷你液體幫浦	STRINGS.BUILDINGS.PREFABS.LIQUIDMINIPUMP.NAME
BUILDINGS.PREFABS	Liquid Pump	液體幫浦	STRINGS.BUILDINGS.PREFABS.LIQUIDPUMP.NAME
BUILDINGS.PREFABS	Pitcher Pump	手壓幫浦	STRINGS.BUILDINGS.PREFABS.LIQUIDPUMPINGSTATION.NAME
BUILDINGS.PREFABS	Liquid Reservoir	儲水槽	STRINGS.BUILDINGS.PREFABS.LIQUIDRESERVOIR.NAME
BUILDINGS.PREFABS	Liquid Valve	液體調節閥	STRINGS.BUILDINGS.PREFABS.LIQUIDVALVE.NAME
BUILDINGS.PREFABS	Liquid Vent	排水口	STRINGS.BUILDINGS.PREFABS.LIQUIDVENT.NAME
BUILDINGS.PREFABS	Litter Box	砂盆	STRINGS.BUILDINGS.PREFABS.LITTERBOX.NAME
BUILDINGS.PREFABS	Automated Notifier	自動警報器	STRINGS.BUILDINGS.PREFABS.LOGICALARM.NAME
BUILDINGS.PREFABS	Starmap Location Sensor	星圖位置感測器	STRINGS.BUILDINGS.PREFABS.LOGICCLUSTERLOCATIONSENSOR.NAME
BUILDINGS.PREFABS	Signal Counter	訊號計數器	STRINGS.BUILDINGS.PREFABS.LOGICCOUNTER.NAME
BUILDINGS.PREFABS	Critter Sensor	動物感測器	STRINGS.BUILDINGS.PREFABS.LOGICCRITTERCOUNTSENSOR.NAME
BUILDINGS.PREFABS	Germ Sensor	病菌感測器	STRINGS.BUILDINGS.PREFABS.LOGICDISEASESENSOR.NAME
BUILDINGS.PREFABS	Duplicant Motion Sensor	複製人動作感測器	STRINGS.BUILDINGS.PREFABS.LOGICDUPLICANTSENSOR.NAME
BUILDINGS.PREFABS	Gas Element Sensor	氣體元素感測器	STRINGS.BUILDINGS.PREFABS.LOGICELEMENTSENSORGAS.NAME
BUILDINGS.PREFABS	Liquid Element Sensor	液體元素感測器	STRINGS.BUILDINGS.PREFABS.LOGICELEMENTSENSORLIQUID.NAME
BUILDINGS.PREFABS	AND Gate	及閘	STRINGS.BUILDINGS.PREFABS.LOGICGATEAND.NAME
BUILDINGS.PREFABS	BUFFER Gate	緩衝閘	STRINGS.BUILDINGS.PREFABS.LOGICGATEBUFFER.NAME
BUILDINGS.PREFABS	Signal Distributor	訊號分配器	STRINGS.BUILDINGS.PREFABS.LOGICGATEDEMULTIPLEXER.NAME
BUILDINGS.PREFABS	FILTER Gate	過濾閘	STRINGS.BUILDINGS.PREFABS.LOGICGATEFILTER.NAME
BUILDINGS.PREFABS	Signal Selector	訊號選擇器	STRINGS.BUILDINGS.PREFABS.LOGICGATEMULTIPLEXER.NAME
BUILDINGS.PREFABS	NOT Gate	非閘	STRINGS.BUILDINGS.PREFABS.LOGICGATENOT.NAME
BUILDINGS.PREFABS	OR Gate	或閘	STRINGS.BUILDINGS.PREFABS.LOGICGATEOR.NAME
BUILDINGS.PREFABS	XOR Gate	互斥或閘	STRINGS.BUILDINGS.PREFABS.LOGICGATEXOR.NAME
BUILDINGS.PREFABS	Hammer	錘子	STRINGS.BUILDINGS.PREFABS.LOGICHAMMER.NAME
BUILDINGS.PREFABS	Radbolt Sensor	輻射粒子感測器	STRINGS.BUILDINGS.PREFABS.LOGICHEPSENSOR.NAME
BUILDINGS.PREFABS	Automation Receiver	自動化接收器	STRINGS.BUILDINGS.PREFABS.LOGICINTERASTEROIDRECEIVER.NAME
BUILDINGS.PREFABS	Automation Broadcaster	自動化發射器	STRINGS.BUILDINGS.PREFABS.LOGICINTERASTEROIDSENDER.NAME
BUILDINGS.PREFABS	Light Sensor	光感測器	STRINGS.BUILDINGS.PREFABS.LOGICLIGHTSENSOR.NAME
BUILDINGS.PREFABS	Memory Toggle	正反器	STRINGS.BUILDINGS.PREFABS.LOGICMEMORY.NAME
BUILDINGS.PREFABS	Power Shutoff	繼電器	STRINGS.BUILDINGS.PREFABS.LOGICPOWERRELAY.NAME
BUILDINGS.PREFABS	Atmo Sensor	氣壓感測器	STRINGS.BUILDINGS.PREFABS.LOGICPRESSURESENSORGAS.NAME
BUILDINGS.PREFABS	Hydro Sensor	液壓感測器	STRINGS.BUILDINGS.PREFABS.LOGICPRESSURESENSORLIQUID.NAME
BUILDINGS.PREFABS	Radiation Sensor	輻射感測器	STRINGS.BUILDINGS.PREFABS.LOGICRADIATIONSENSOR.NAME
BUILDINGS.PREFABS	Automation Ribbon	訊號排線	STRINGS.BUILDINGS.PREFABS.LOGICRIBBON.NAME
BUILDINGS.PREFABS	Automation Ribbon Bridge	訊號排線橋接器	STRINGS.BUILDINGS.PREFABS.LOGICRIBBONBRIDGE.NAME
BUILDINGS.PREFABS	Ribbon Reader	排線讀取器	STRINGS.BUILDINGS.PREFABS.LOGICRIBBONREADER.NAME
BUILDINGS.PREFABS	Ribbon Writer	排線寫入器	STRINGS.BUILDINGS.PREFABS.LOGICRIBBONWRITER.NAME
BUILDINGS.PREFABS	Signal Switch	訊號開關	STRINGS.BUILDINGS.PREFABS.LOGICSWITCH.NAME
BUILDINGS.PREFABS	Thermo Sensor	溫度感測器	STRINGS.BUILDINGS.PREFABS.LOGICTEMPERATURESENSOR.NAME
BUILDINGS.PREFABS	Cycle Sensor	周期感測器	STRINGS.BUILDINGS.PREFABS.LOGICTIMEOFDAYSENSOR.NAME
BUILDINGS.PREFABS	Timer Sensor	計時器感測器	STRINGS.BUILDINGS.PREFABS.LOGICTIMERSENSOR.NAME
BUILDINGS.PREFABS	Wattage Sensor	功率感測器	STRINGS.BUILDINGS.PREFABS.LOGICWATTAGESENSOR.NAME
BUILDINGS.PREFABS	Automation Wire	訊號線	STRINGS.BUILDINGS.PREFABS.LOGICWIRE.NAME
BUILDINGS.PREFABS	Automation Wire Bridge	訊號線橋接器	STRINGS.BUILDINGS.PREFABS.LOGICWIREBRIDGE.NAME
BUILDINGS.PREFABS	Mailbox	郵箱	STRINGS.BUILDINGS.PREFABS.LONELYMAILBOX.NAME
BUILDINGS.PREFABS	Gravitas Shipping Container	引力科技運輸集散箱	STRINGS.BUILDINGS.PREFABS.LONELYMINIONHOUSE.NAME
BUILDINGS.PREFABS	Comfy Bed	舒適床	STRINGS.BUILDINGS.PREFABS.LUXURYBED.NAME
BUILDINGS.PREFABS	Mechanics Station	機械工作站	STRINGS.BUILDINGS.PREFABS.MACHINESHOP.NAME
BUILDINGS.PREFABS	Manual Generator	人力發電機	STRINGS.BUILDINGS.PREFABS.MANUALGENERATOR.NAME
BUILDINGS.PREFABS	Manual Radbolt Generator	人工輻射粒產生器	STRINGS.BUILDINGS.PREFABS.MANUALHIGHENERGYPARTICLESPAWNER.NAME
BUILDINGS.PREFABS	Manual Airlock	手動氣密門	STRINGS.BUILDINGS.PREFABS.MANUALPRESSUREDOOR.NAME
BUILDINGS.PREFABS	Marble Block	大理石塊	STRINGS.BUILDINGS.PREFABS.MARBLESCULPTURE.NAME
BUILDINGS.PREFABS	Massage Table	按摩床	STRINGS.BUILDINGS.PREFABS.MASSAGETABLE.NAME
BUILDINGS.PREFABS	Anti Entropy Thermo-Nullifier	反熵除熱機	STRINGS.BUILDINGS.PREFABS.MASSIVEHEATSINK.NAME
BUILDINGS.PREFABS	Mechanical Surfboard	機械衝浪板	STRINGS.BUILDINGS.PREFABS.MECHANICALSURFBOARD.NAME
BUILDINGS.PREFABS	Triage Cot	醫療床	STRINGS.BUILDINGS.PREFABS.MEDICALCOT.NAME
BUILDINGS.PREFABS	Somnium Synthesizer	夢境合成器	STRINGS.BUILDINGS.PREFABS.MEGABRAINTANK.NAME
BUILDINGS.PREFABS	Mercury Ceiling Light	汞吸頂燈	STRINGS.BUILDINGS.PREFABS.MERCURYCEILINGLIGHT.NAME
BUILDINGS.PREFABS	Mesh Tile	透水磚	STRINGS.BUILDINGS.PREFABS.MESHTILE.NAME
BUILDINGS.PREFABS	Metal Refinery	金屬冶煉廠	STRINGS.BUILDINGS.PREFABS.METALREFINERY.NAME
BUILDINGS.PREFABS	Metal Block	金屬塊	STRINGS.BUILDINGS.PREFABS.METALSCULPTURE.NAME
BUILDINGS.PREFABS	Metal Tile	金屬磚	STRINGS.BUILDINGS.PREFABS.METALTILE.NAME
BUILDINGS.PREFABS	Natural Gas Generator	天然氣發電機	STRINGS.BUILDINGS.PREFABS.METHANEGENERATOR.NAME
BUILDINGS.PREFABS	Microbe Musher	食物壓製器	STRINGS.BUILDINGS.PREFABS.MICROBEMUSHER.NAME
BUILDINGS.PREFABS	Gleaner	乳脂收集器	STRINGS.BUILDINGS.PREFABS.MILKFATSEPARATOR.NAME
BUILDINGS.PREFABS	Critter Fountain	小動物飲水機	STRINGS.BUILDINGS.PREFABS.MILKFEEDER.NAME
BUILDINGS.PREFABS	Milking Station	擠奶站	STRINGS.BUILDINGS.PREFABS.MILKINGSTATION.NAME
BUILDINGS.PREFABS	Plant Pulverizer	植物粉碎機	STRINGS.BUILDINGS.PREFABS.MILKPRESS.NAME
BUILDINGS.PREFABS	Oxygen Diffuser	氧氣擴散機	STRINGS.BUILDINGS.PREFABS.MINERALDEOXIDIZER.NAME
BUILDINGS.PREFABS	Mini Fridge	小型冰箱	STRINGS.BUILDINGS.PREFABS.MINIFRIDGE.NAME
BUILDINGS.PREFABS	Unknown Duplicant	未知複製人	STRINGS.BUILDINGS.PREFABS.MINNOW_IMPERATIVE_POI_A.NAME
BUILDINGS.PREFABS	Blastshot Maker	爆破彈組裝機	STRINGS.BUILDINGS.PREFABS.MISSILEFABRICATOR.NAME
BUILDINGS.PREFABS	Meteor Blaster	流星爆破炮	STRINGS.BUILDINGS.PREFABS.MISSILELAUNCHER.NAME
BUILDINGS.PREFABS	Explosives Locker	炸藥置物櫃	STRINGS.BUILDINGS.PREFABS.MISSILESETLOCKER.NAME
BUILDINGS.PREFABS	Mission Control Station	任務控制站	STRINGS.BUILDINGS.PREFABS.MISSIONCONTROL.NAME
BUILDINGS.PREFABS	Gas Input Hub	氣體輸入中樞	STRINGS.BUILDINGS.PREFABS.MODULARGASINPUT.NAME
BUILDINGS.PREFABS	Rocket Port	火箭固體貨港	STRINGS.BUILDINGS.PREFABS.MODULARLAUNCHPADPORT.NAME
BUILDINGS.PREFABS	Rocket Port Extension	火箭貨港延伸橋	STRINGS.BUILDINGS.PREFABS.MODULARLAUNCHPADPORTBRIDGE.NAME
BUILDINGS.PREFABS	Gas Rocket Port Loader	氣體貨物裝載機	STRINGS.BUILDINGS.PREFABS.MODULARLAUNCHPADPORTGAS.NAME
BUILDINGS.PREFABS	Gas Rocket Port Unloader	氣體貨物卸載機	STRINGS.BUILDINGS.PREFABS.MODULARLAUNCHPADPORTGASUNLOADER.NAME
BUILDINGS.PREFABS	Liquid Rocket Port Loader	液體貨物裝載機	STRINGS.BUILDINGS.PREFABS.MODULARLAUNCHPADPORTLIQUID.NAME
BUILDINGS.PREFABS	Liquid Rocket Port Unloader	液體貨港卸載機	STRINGS.BUILDINGS.PREFABS.MODULARLAUNCHPADPORTLIQUIDUNLOADER.NAME
BUILDINGS.PREFABS	Solid Rocket Port Loader	固體貨物裝載機	STRINGS.BUILDINGS.PREFABS.MODULARLAUNCHPADPORTSOLID.NAME
BUILDINGS.PREFABS	Solid Rocket Port Unloader	固體貨港卸載機	STRINGS.BUILDINGS.PREFABS.MODULARLAUNCHPADPORTSOLIDUNLOADER.NAME
BUILDINGS.PREFABS	Liquid Input Hub	液體輸入中樞	STRINGS.BUILDINGS.PREFABS.MODULARLIQUIDINPUT.NAME
BUILDINGS.PREFABS	Solid Input Hub	固體輸入中樞	STRINGS.BUILDINGS.PREFABS.MODULARSOLIDINPUT.NAME
BUILDINGS.PREFABS	Monument Base	紀念碑底座	STRINGS.BUILDINGS.PREFABS.MONUMENTBOTTOM.NAME
BUILDINGS.PREFABS	Monument Midsection	紀念碑中段	STRINGS.BUILDINGS.PREFABS.MONUMENTMIDDLE.NAME
BUILDINGS.PREFABS	Monument Top	紀念碑頂部	STRINGS.BUILDINGS.PREFABS.MONUMENTTOP.NAME
BUILDINGS.PREFABS	Biobot Builder	生機組構儀	STRINGS.BUILDINGS.PREFABS.MORBROVERMAKER.NAME
BUILDINGS.PREFABS	Trimming Tile	裝飾磚	STRINGS.BUILDINGS.PREFABS.MOULDINGTILE.NAME
BUILDINGS.PREFABS	Communal Table	公用餐桌	STRINGS.BUILDINGS.PREFABS.MULTIMINIONDININGTABLE.NAME
BUILDINGS.PREFABS	Basic Nosecone	基礎鼻錐	STRINGS.BUILDINGS.PREFABS.NOSECONEBASIC.NAME
BUILDINGS.PREFABS	Drillcone	鑽頭鼻錐	STRINGS.BUILDINGS.PREFABS.NOSECONEHARVEST.NAME
BUILDINGS.PREFABS	Research Reactor	研究反應爐	STRINGS.BUILDINGS.PREFABS.NUCLEARREACTOR.NAME
BUILDINGS.PREFABS	Materials Study Terminal	材料研究終端機	STRINGS.BUILDINGS.PREFABS.NUCLEARRESEARCHCENTER.NAME
BUILDINGS.PREFABS	Automatic Dispenser	自動分配機	STRINGS.BUILDINGS.PREFABS.OBJECTDISPENSER.NAME
BUILDINGS.PREFABS	Lubrication Station	潤滑站	STRINGS.BUILDINGS.PREFABS.OILCHANGER.NAME
BUILDINGS.PREFABS	Oil Refinery	煉油廠	STRINGS.BUILDINGS.PREFABS.OILREFINERY.NAME
BUILDINGS.PREFABS	Oil Well	油井	STRINGS.BUILDINGS.PREFABS.OILWELLCAP.NAME
BUILDINGS.PREFABS	Orbital Cargo Module	軌道貨艙模組	STRINGS.BUILDINGS.PREFABS.ORBITALCARGOMODULE.NAME
BUILDINGS.PREFABS	Orbital Data Collection Lab	軌道資料收集儀	STRINGS.BUILDINGS.PREFABS.ORBITALRESEARCHCENTER.NAME
BUILDINGS.PREFABS	Ore Scrubber	洗礦機	STRINGS.BUILDINGS.PREFABS.ORESCRUBBER.NAME
BUILDINGS.PREFABS	Outhouse	茅廁	STRINGS.BUILDINGS.PREFABS.OUTHOUSE.NAME
BUILDINGS.PREFABS	Solid Oxidizer Tank	固體氧化劑艙	STRINGS.BUILDINGS.PREFABS.OXIDIZERTANK.NAME
BUILDINGS.PREFABS	Large Solid Oxidizer Tank	大型固體氧化劑艙	STRINGS.BUILDINGS.PREFABS.OXIDIZERTANKCLUSTER.NAME
BUILDINGS.PREFABS	Liquid Oxidizer Tank	液體氧化劑艙	STRINGS.BUILDINGS.PREFABS.OXIDIZERTANKLIQUID.NAME
BUILDINGS.PREFABS	Oxygen Mask Dock	氧氣面罩存放櫃	STRINGS.BUILDINGS.PREFABS.OXYGENMASKLOCKER.NAME
BUILDINGS.PREFABS	Oxygen Mask Checkpoint	氧氣面罩檢查點	STRINGS.BUILDINGS.PREFABS.OXYGENMASKMARKER.NAME
BUILDINGS.PREFABS	Oxygen Mask Station	氧氣面罩工廠	STRINGS.BUILDINGS.PREFABS.OXYGENMASKSTATION.NAME
BUILDINGS.PREFABS	Oxylite Refinery	氧石精煉廠	STRINGS.BUILDINGS.PREFABS.OXYLITEREFINERY.NAME
BUILDINGS.PREFABS	Oxylite Sconce	氧石壁掛	STRINGS.BUILDINGS.PREFABS.OXYSCONCE.NAME
BUILDINGS.PREFABS	Park Sign	公園標誌	STRINGS.BUILDINGS.PREFABS.PARKSIGN.NAME
BUILDINGS.PREFABS	Triple Decker Cake	三層裝飾蛋糕	STRINGS.BUILDINGS.PREFABS.PARTYCAKE.NAME
BUILDINGS.PREFABS	Peat Burner	泥炭燃燒器	STRINGS.BUILDINGS.PREFABS.PEATGENERATOR.NAME
BUILDINGS.PREFABS	Petroleum Generator	石油發電機	STRINGS.BUILDINGS.PREFABS.PETROLEUMGENERATOR.NAME
BUILDINGS.PREFABS	Jukebot	點唱機	STRINGS.BUILDINGS.PREFABS.PHONOBOX.NAME
BUILDINGS.PREFABS	Trailblazer Lander	開拓者著陸艙	STRINGS.BUILDINGS.PREFABS.PIONEERLANDER.NAME
BUILDINGS.PREFABS	Trailblazer Module	開拓者模組	STRINGS.BUILDINGS.PREFABS.PIONEERMODULE.NAME
BUILDINGS.PREFABS	Pixel Pack	像素面板	STRINGS.BUILDINGS.PREFABS.PIXELPACK.NAME
BUILDINGS.PREFABS	Planter Box	種植箱	STRINGS.BUILDINGS.PREFABS.PLANTERBOX.NAME
BUILDINGS.PREFABS	Plastic Flowers	塑膠花	STRINGS.BUILDINGS.PREFABS.PLASTICFLOWERS.NAME
BUILDINGS.PREFABS	Plastic Tile	塑膠磚	STRINGS.BUILDINGS.PREFABS.PLASTICTILE.NAME
BUILDINGS.PREFABS	Security Door	安全門	STRINGS.BUILDINGS.PREFABS.POIBUNKEREXTERIORDOOR.NAME
BUILDINGS.PREFABS	Showroom Doors	展廳門	STRINGS.BUILDINGS.PREFABS.POIDLC2SHOWROOMDOOR.NAME
BUILDINGS.PREFABS	Lobby Doors	大廳門	STRINGS.BUILDINGS.PREFABS.POIFACILITYDOOR.NAME
BUILDINGS.PREFABS	Polymer Press	塑膠工廠	STRINGS.BUILDINGS.PREFABS.POLYMERIZER.NAME
BUILDINGS.PREFABS	Power Control Station	電力控制站	STRINGS.BUILDINGS.PREFABS.POWERCONTROLSTATION.NAME
BUILDINGS.PREFABS	Large Power Transformer	大變壓器	STRINGS.BUILDINGS.PREFABS.POWERTRANSFORMER.NAME
BUILDINGS.PREFABS	Power Transformer	變壓器	STRINGS.BUILDINGS.PREFABS.POWERTRANSFORMERSMALL.NAME
BUILDINGS.PREFABS	Mechanized Airlock	機械氣密門	STRINGS.BUILDINGS.PREFABS.PRESSUREDOOR.NAME
BUILDINGS.PREFABS	Atmo Switch	氣壓開關	STRINGS.BUILDINGS.PREFABS.PRESSURESWITCHGAS.NAME
BUILDINGS.PREFABS	Hydro Switch	液壓開關	STRINGS.BUILDINGS.PREFABS.PRESSURESWITCHLIQUID.NAME
BUILDINGS.PREFABS	Tattered Beach Chair	破舊的沙灘椅	STRINGS.BUILDINGS.PREFABS.PROPBEACHCHAIR.NAME
BUILDINGS.PREFABS	Travel Poster	旅行海報	STRINGS.BUILDINGS.PREFABS.PROPCERESPOSTERA.NAME
BUILDINGS.PREFABS	Acoustic Art Panel	聲學藝術板	STRINGS.BUILDINGS.PREFABS.PROPCERESPOSTERLARGE.NAME
BUILDINGS.PREFABS	Clock	時鐘	STRINGS.BUILDINGS.PREFABS.PROPCLOCK.NAME
BUILDINGS.PREFABS	Coat Rack	衣架	STRINGS.BUILDINGS.PREFABS.PROPCLOTHESHANGER.NAME
BUILDINGS.PREFABS	Computer Desk	電腦桌	STRINGS.BUILDINGS.PREFABS.PROPDESK.NAME
BUILDINGS.PREFABS	Electronic Display	電子顯示器	STRINGS.BUILDINGS.PREFABS.PROPDLC2DISPLAY1.NAME
BUILDINGS.PREFABS	Service Cart	維護推車	STRINGS.BUILDINGS.PREFABS.PROPDLC2GEOTHERMALCART.NAME
BUILDINGS.PREFABS	Clothing Rack	衣架	STRINGS.BUILDINGS.PREFABS.PROPDRYSUITHANGER.NAME
BUILDINGS.PREFABS	Broken Elevator	壞掉的電梯	STRINGS.BUILDINGS.PREFABS.PROPELEVATOR.NAME
BUILDINGS.PREFABS	Off-site Locker	場外儲物櫃	STRINGS.BUILDINGS.PREFABS.PROPEXOSETLOCKER.NAME
BUILDINGS.PREFABS	Long Prefab Shelf	預製長架子	STRINGS.BUILDINGS.PREFABS.PROPEXOSHELFLONG.NAME
BUILDINGS.PREFABS	Prefab Shelf	預製架子	STRINGS.BUILDINGS.PREFABS.PROPEXOSHELSHORT.NAME
BUILDINGS.PREFABS	Lobby Chair	大廳椅子	STRINGS.BUILDINGS.PREFABS.PROPFACILITYCHAIR.NAME
BUILDINGS.PREFABS	Chandelier	吊燈	STRINGS.BUILDINGS.PREFABS.PROPFACILITYCHANDELIER.NAME
BUILDINGS.PREFABS	Lobby Couch	大廳沙發	STRINGS.BUILDINGS.PREFABS.PROPFACILITYCOUCH.NAME
BUILDINGS.PREFABS	Director's Desk	總監桌	STRINGS.BUILDINGS.PREFABS.PROPFACILITYDESK.NAME
BUILDINGS.PREFABS	Filing Cabinet	檔案櫃	STRINGS.BUILDINGS.PREFABS.PROPFACILITYGLOBEDROORS.NAME
BUILDINGS.PREFABS	Light Fixture	燈具	STRINGS.BUILDINGS.PREFABS.PROPFACILITYLAMP.NAME
BUILDINGS.PREFABS	Landscape Portrait	風景畫	STRINGS.BUILDINGS.PREFABS.PROPFACILITYPAINTING.NAME
BUILDINGS.PREFABS	Gravitas Monument	引力紀念碑	STRINGS.BUILDINGS.PREFABS.PROPFACILITYSTATUE.NAME
BUILDINGS.PREFABS	Coffee Table	咖啡桌	STRINGS.BUILDINGS.PREFABS.PROPFACILITYTABLE.NAME
BUILDINGS.PREFABS	Office Plant	辦公室盆栽	STRINGS.BUILDINGS.PREFABS.PROPFACILITYTALLPLANT.NAME
BUILDINGS.PREFABS	Doctorate Degree	博士學位	STRINGS.BUILDINGS.PREFABS.PROPFACILITYWALLDEGREE.NAME
BUILDINGS.PREFABS	Mirror	鏡子	STRINGS.BUILDINGS.PREFABS.PROPGRAVITASBATHROOMMIRROR.NAME
BUILDINGS.PREFABS	Enamel Sink	搪瓷水槽	STRINGS.BUILDINGS.PREFABS.PROPGRAVITASBATHROOMSINK.NAME
BUILDINGS.PREFABS	Toilet Paper Holder	衛生紙架	STRINGS.BUILDINGS.PREFABS.PROPGRAVITASBATHROOMTOILETPAPERHOLDER.NAME
BUILDINGS.PREFABS	Ceiling Robot	天花板機器人	STRINGS.BUILDINGS.PREFABS.PROPGRAVITASCEILINGROBOT.NAME
BUILDINGS.PREFABS	Anatomy Poster	解剖海報	STRINGS.BUILDINGS.PREFABS.PROPGRAVITASCREATUREPOSTER.NAME
BUILDINGS.PREFABS	Biophysics Research Desk	生物物理研究桌	STRINGS.BUILDINGS.PREFABS.PROPGRAVITASDESK.NAME
BUILDINGS.PREFABS	Computer Podium	電腦講台	STRINGS.BUILDINGS.PREFABS.PROPGRAVITASDESKPODIUM.NAME
BUILDINGS.PREFABS	Broken Fire Extinguisher	壞掉的滅火器	STRINGS.BUILDINGS.PREFABS.PROPGRAVITASFIREEXTINGUISHER.NAME
BUILDINGS.PREFABS	First Aid Kit	急救包	STRINGS.BUILDINGS.PREFABS.PROPGRAVITASFIRSTAIDKIT.NAME
BUILDINGS.PREFABS	Flip Phone	翻蓋手機	STRINGS.BUILDINGS.PREFABS.PROPGRAVITASFLIPPHONE.NAME
BUILDINGS.PREFABS	Robotic Arm	機械手臂	STRINGS.BUILDINGS.PREFABS.PROPGRAVITASFLOORROBOT.NAME
BUILDINGS.PREFABS	Hand Scanner	手部掃描儀	STRINGS.BUILDINGS.PREFABS.PROPGRAVITASHANDSCANNER.NAME
BUILDINGS.PREFABS	Big Brain Jar	大腦樣本罐	STRINGS.BUILDINGS.PREFABS.PROPGRAVITASJAR1.NAME
BUILDINGS.PREFABS	Sample Jar	樣本罐	STRINGS.BUILDINGS.PREFABS.PROPGRAVITASJAR2.NAME
BUILDINGS.PREFABS	Lab Desk	實驗室研究桌	STRINGS.BUILDINGS.PREFABS.PROPGRAVITASLABTABLE.NAME
BUILDINGS.PREFABS	Lab Wall	實驗室牆	STRINGS.BUILDINGS.PREFABS.PROPGRAVITASLABWALL.NAME
BUILDINGS.PREFABS	Lab Window	實驗室窗戶	STRINGS.BUILDINGS.PREFABS.PROPGRAVITASLABWINDOW.NAME
BUILDINGS.PREFABS	Paper Towel Dispenser	擦手紙巾架	STRINGS.BUILDINGS.PREFABS.PROPGRAVITASPAPERTOLELDISPENSER.NAME
BUILDINGS.PREFABS	Wall Chart	壁掛圖表	STRINGS.BUILDINGS.PREFABS.PROPGRAVITASPOSTERPLANTS.NAME
BUILDINGS.PREFABS	Dead Plant	枯死植物	STRINGS.BUILDINGS.PREFABS.PROPGRAVITASPOTPLANTDEAD.NAME
BUILDINGS.PREFABS	Robotics Research Desk	機器人研究台	STRINGS.BUILDINGS.PREFABS.PROPGRAVITASROBTICTABLE.NAME
BUILDINGS.PREFABS	Shelf	架子	STRINGS.BUILDINGS.PREFABS.PROPGRAVITASSHELF.NAME
BUILDINGS.PREFABS	Wall Cabinet	壁櫥	STRINGS.BUILDINGS.PREFABS.PROPGRAVITASSMALLSEEDLOCKER.NAME
BUILDINGS.PREFABS	Tool Crate	工具箱	STRINGS.BUILDINGS.PREFABS.PROPGRAVITASTOOLCRATE.NAME
BUILDINGS.PREFABS	Tool Rack	工具架	STRINGS.BUILDINGS.PREFABS.PROPGRAVITASTOOLSHELF.NAME
